CUID,RUID,SSN,first.name,middle.initial,last.name,street.number,street.name,apartment.number,city,state,zipcode
2718,2718,145308801,Tsaihung,L,Campigotto,459,iggane Avenue,4r6,Pertry,ID,70575
18236,23796,0,xCarran,E,Danise,3,Novella Avenue,5a5,West Topsham,VT,5086
13905,13905,0,Durnford,,Brawley,920,Terrien,0l3,Gadsden,AL,35999
14855,19474,0,Elfferich,S,Dame,416,Allardyce Ave,700000,Lutherville-Timonium,MD,21093
12161,30391,613072043,Minter,A,Dauphinais,42,Manalo Lane,3k7,Newark,NJ,7101
17716,17716,0,Codack,R,Kerkko,310,Shimizu St,0a1,Agana,GU,96928
12821,12821,0,Launay,S,Delaval,176,Angelina Rd,6c6,Nebraska City,NE,68410
6774,22716,736884858,Curmi,,Orner,394,Teressa Avenue,2g5,Yakima,WA,98903
15245,15245,0,Isl,,Rasid,209,Goetzmann Avenue,0l1,Yellowstone National Park,WY,82190
15026,15026,426686734,Ran,J,Bazan,434,Harwerth Avenue,2l6,Rock Hall,MD,21661
11731,11731,0,Markesteyn,U,Tijah,13,Feorenzo Street,8c1,Delta,UT,84624
7343,22358,322458227,Medlin,,Jakka,564,Nishijima Street,0i5,Milford,DE,19963
2189,4577,636276211,Glave,L,Morillon,197,Benyattou St,7k3,Aguadilla,PR,603
12135,12135,256084513,Leestma,G,Raychoudhury,303,Nahum Ave,0t6,Beaver,WA,98305
8532,8532,705562007,Ragazzo,B,Bahmanyar,539,Tracey Avenue,200000,Hakalau,HI,96710
7131,25788,232522456,Bird,N,Hoose,518,Tomihisa,4r4,Jewett Cty,CT,6351
18495,18495,0,Zrobok,S,Cayla,NA,PO Box 116,,Oklahoma City,OK,73143
10658,10658,100548766,Walvis,D,Miras,204,Cletis Street,7f1,Fillmore,IN,46128
18612,18612,276040502,Eliason,F,Kanji,745,Chua Pkwy,0f4,Maunabo,PR,707
13199,22507,0,Janean,B,Betterley,NA,PO Box 1661,,Hjntington,WV,25707
6924,14538,0,Mortie,,Abdelk,NA,PO Box 3175,,Bandytown,WV,25012
12143,12143,106448172,Sybila,J,Shoun,NA,PO Box 2765,,Offerle,KS,67563
1487,1487,482762287,Minchey,U,Corkum,371,Bambara St,0z0,Jackson,MT,59736
16890,32215,147454565,Kanefsky,E,Lacasse,NA,PO Box 3095,,Agana,GU,96919
9862,24040,0,Digiambattista,V,Peneyra,64,Kluke Ave,5v0,Stites,ID,83552
2244,2244,458872538,Telke,,Konwiczka,72,Anklam Avenue,6f3,Okeechobee,FL,34974
8847,8847,0,Ficken,,Pabst,73,Dem Pkwy,5s5,New Orleans,LA,70186
1555,1555,744314135,Langton,T,Hynda,975,Mundwiller,4c5,Morganza,MD,20660
7283,7458,148776373,grolard,,Aguzzoli,443,Teagerq Parkway,6z3,Charlotyte,WV,28205
217,13322,612023540,Collaerts,H,Gente,NA,PO Box 166,,Kosrae,FM,96944
16429,16429,553456846,Mart,T,Quintos,289,Veeras Road,7v6,Bennington,IN,47011
3836,3836,0,Malizia,,Katter,795,Micklos,4a0,Fowlerv,CO,81039
11582,11582,411108836,Roesch,Y,Mostowfi,413,Troesch Ln,1s8,Cruz Bay,VI,831
7421,7421,633347457,Claxton,R,Vidalencio,376,Fleurette Street,8b5,Teton Village,WY,83025
17031,28278,348743736,Chamorot,E,Pabst,817,Gilley Road,0k1,Vernal,UT,84008
1393,3470,245527644,Stanislaus,D,Alard,592,Kerner Avenue,2h4,Gould City,MI,49838
14249,14249,105463771,Roan,G,Klarmann,982,Vieux Street,5f1,Griffithsville,WV,25521
16121,31408,0,Manap,X,Pardi,306,Pietsch Avenue,4000000,Simi Valley,CA,93063
14790,14790,0,Krausbar,,Lording,16,Schoeler,8p8,Emmitsburg,MD,21727
6040,6040,0,Herzing,D,Solodko,71,Saki Road,4b7,Balch,AR,72009
3801,4074,0,Whitburn,Y,Hedglin,646,Domaille Avenue,0u1,dPO San Francisco,CA,96622
19061,26136,507332383,Jodelle,,Hurtt,689,Hadi Street,8o0,Rockport,IN,47635
12726,12726,274161031,Sparrell,X,Behel,705,Rafae,4h6,College Springs,IA,51637
10518,29817,316413222,Mingarelli,X,Hatley,993,Vanstory Pkwy,6s5,Bzarnstead,NH,3218
3115,16529,0,Kawka,,Noth,963,Shramek St,800,Central City,KY,42330
17489,23112,451218174,Rust,O,Blunt,168,Couleard Road,40000000,Columbia,MD,21045
10286,17279,742041577,Schwab,M,Pickel,445,Jasin Ave,7g0,Frankenmtuh,MA,48734
10852,16690,446460857,Nooradzoa,E,Gionet,390,Mitsu Lane,4g8,Keokukt,IA,52632
7278,10777,0,Kimio,,Darby,371,Stephanu Parkway,6h3,Denver,CO,80211
15861,15861,246752708,Peur,a,Thongpet,573,Crissy Ln,1q1,Poenix,AZ,85301
13170,13170,0,Thane,N,Beaume,414,Noralie Lane,6i5,Brooklyn,NY,11215
13999,14142,0,Argueso,F,Gyeongbeom,406,Henjkle Street,0m4,Guildhall,VT,5905
331,331,0,Leadbetter,X,Delhove,337,Sofoklis St,7r0,Trego,MT,59934
16549,16549,701820847,Darrin,C,Ghan,996,Arrasmith Street,8p5,Kalona,IA,52247
1825,5179,0,Ghossei,W,Teodoro,950,Freund St,8s5,Washinwton,DC,60506
7594,19904,652344742,Caz,Q,Raquel,NA,PO Box 1740,,jercer,ND,58559
3710,11938,451657680,Hloose,D,Pierrse,555,Corella Road,4x3,Centralia,WA,98531
13958,14928,0,Bieszard,U,Mcluskie,562,Thuswaldner Rd,0m5,North Waterboro,ME,4061
2108,8973,0,Foisy,V,Jenilee,671,Rietkerk Street,8n7,Galt,IA,50101
3804,3804,555570777,Hus,S,Hinds,328,Hope St,1m3,Free Union,VA,22940
5701,5701,0,Hoferek,,Emanuela,188,Habu Parkway,3b2,Whitehall,MI,49461
4012,4012,152018001,Horishi,V,Valda,498,Parciak Ave,3w8,Herndon,VA,22091
11436,14033,557170151,Zmak,O,Amberg,546,Tjen Street,8u8,Surry,ME,4684
3273,12887,507117837,Chounamany,K,Motwani,339,Todaro St,8000,West Redding,CT,6896
6598,6598,668503626,Prasanna,G,Taspatch,283,Gilodo Avenue,6n6,Bahtry,ND,58713
18462,18462,417507740,Hastert,W,Togami,989,Monteggia St,0k5,Toledo,WA,98591
9261,9261,601585114,Prolow,U,Tresboldi,823,Haan Avenue,7m1,Hermitage,MO,65668
17713,17713,0,Yerigan,S,Kandace,290,Kriner Ave,4q0,Paguate,NM,87040
16841,16841,0,Lantto,B,Anzellotti,860,Lana Street,3v5,Burnsville,MN,55337
11428,15899,756680124,Bendjouya,F,Weske,778,an Avenue,0p3,Honolulu,HI,96819
8610,15271,133324356,Koltvet,G,Chynoweth,1000,hGangi,7b1,Anthony,FL,32617
14698,29423,0,Duckwitz,V,Sachie,597,Ludwick Ave,6v0,Bains,LA,70713
18390,18390,747303270,Arayee,O,Secci,320,Kamoun St,4g4,Altoona,AL,35952
12745,28988,653264324,Od,H,Dade,NA,PO Box 3292,,Mc Leod,MT,59052
5066,7714,203131435,Quanz,R,Albeon,681,Bortolotto Rd,5u2,Sanders,AZ,86512
6366,6366,0,Edmonton,T,Vilis,937,Avivah Road,0h5,Brooklyn,MI,49230
16840,16840,0,Jun,,Ponce,NA,PO Box 2373,,Capon Bridge,WV,26711
6035,20547,334353201,Ella,,Toshiyuki,286,Cusator Ave,8s8,Tucson,AZ,85723
5023,5023,0,Gresset,R,Motoik,734,Faro Rd,2z1,Kayceec,WY,82639
2375,2375,725486462,Clemons,Y,Kameda,428,Niziers Rd,2q0,North Monmouth,ME,4265
12192,12192,675326806,Izaguirre,P,Katsuya,843,Racz Street,1w2,Mina,SD,57462
9862,9862,0,Digiambattista,V,Peneyra,844,Massengill Rd,4a4,Roosevelt,AZ,85545
11420,24781,0,Diju,F,Jaspreet,682,Tadve Ave,3n8,Fairfax,VA,22038
7139,7139,381582056,Sreier,I,Tsugio,152,Bezanson Avenue,8z8,West End,NC,27376
13830,14942,0,Prill,F,Ibrahim,26,Mathes Rd,7c3,Grinnell,IA,50177
17220,17220,673140428,Bryant,,Manue,262,Brinkley Lane,8q8,South Bend,IN,46618
11067,19007,0,Schmickl,,Hollingshead,804,Warneas Avenue,5v0,Danielson,CT,6239
15750,15750,0,Krafft,Q,Hisashi,283,Aoi Lane,8a8,Topsham,VT,5076
19535,19612,602525321,Aenne,,Nguang,506,Prokop,40000,San Francisco,CA,94117
7388,14898,583663715,Morocz,H,Javallas,595,Grismer Ave,2f1,Milan,KS,67105
10914,10914,660117242,Heinike,,Puha,144,Navaratnam Road,7a8,Confoe,TX,77305
19408,36651,438443015,Wessing,,Eliahou,522,Grimmell Rd,7q0,Providence,RI,2904
6772,6772,464265221,Harbottle,S,Santy,198,Bruand Ln,5b7,Windham,CT,6280
10998,10998,701386353,Szypulski,M,Hsiaochiu,135,Allmendinger Ave,7o2,Johnson,VT,5656
11331,11331,556685022,Gouban,T,Kauer,623,Mierzejewski Road,2p7,Norco,LA,70079
10863,23966,0,Lacarain,Q,Kanungo,796,Swqami Road,6c8,Lewistown,MT,59445
7138,7138,0,Alleruzzo,,Mcconatha,273,Manigo Rd,0y1,Farmington,DE,19942
10219,10219,426454128,Kiichi,B,Fellman,899,Chelvi Rd,6v7,Lexington,KY,40509
18076,18076,450274678,Kluegl,,Flanagan,31,Macauley Pkwy,6n3,Lincoln Center,ME,4458
4747,5858,554615766,Hamiah,I,Greaves,457,Mider Ave,1k7,Lovelad,CO,80538
8712,14215,361026201,Amadeu,H,Zaiser,NA,PO Box 3644,,Wells,NV,89835
10892,10892,665651652,Guelff,P,Hopper,303,Mahshad Ave,2y2,Hymera,IN,47855
18420,35025,753184567,Masserini,K,Seniuk,111,Fransen,8u3,North Myrtle Beach,SC,29598
5223,5223,0,Adelinde,,Noorjabee,952,Santos Road,0h7,Liberal,KS,67901
14302,27433,0,Sibeal,,Serpagli,121,Changaris Lane,7f1,Olney,MT,59927
19858,30422,628100588,Farfan,M,Scaroini,281,Sabqson Pkwy,6n4,Alstead,NH,3602
4243,12868,284480677,Frezzo,M,Shirish,372,Heimberg Street,3v7,Ebervale,PA,18223
12953,12953,217182777,Rauh,I,Vyjayanthi,425,Chihchia Street,7y1,Guayama,PR,654
1056,8731,0,Lisherness,E,Sandin,268,Bernatos Ln,8b0,Quebradillas,PR,742
16855,16855,707763833,Rossmann,A,Seanna,437,Probsthain Avenue,6a6,Paulden,AZ,86334
4923,4923,0,Rainsforth,,Dryfoos,854,Micha Ln,7v0,Honolulu,HI,96821
19212,20719,370834877,Virgoe,E,Robotka,856,Berny Parkway,8k8,Tucsoun,AZ,85736
2116,20969,574888356,Jessiman,,Ortenberg,243,Schwafel Ave,4z6,Akron,OH,44326
10119,22869,326522837,Kume,V,Tera,448,Bazzali St,1d5,Wilmington,DE,19893
3444,7436,0,Shiong,E,Mcmurray,773,Lwabaugh,5i3,Agana,GU,96921
6154,6154,0,Poisson,C,Ilari,364,Ambrosio Lane,7d5,Bridgeport,CT,6602
4713,4713,0,Fawn,L,Colinda,777,Mccann Street,3z1,Kenney,IL,61749
18549,23476,434537311,Asgharzadeh,,Canepa,110,Butera St,7o8,Haines Falls,NY,12436
2429,2429,348834710,Mohidin,G,Aluin,263,Maonn Rd,0d3,Toledo,OH,43602
18149,18149,555062163,Silvan,,Fixsen,275,Northern Ln,4a7,Winn,ME,4495
16599,16599,0,Matsuhiro,I,Plasse,817,Chatha Rd,0d4,Kosrae,FM,96944
7500,7500,764170883,Dylhoff,U,Hosein,445,Daly Avenue,5h1,Salt Lake City,UT,84133
2922,11867,702483810,Inman,Z,Kirack,452,Symen Street,2f3,Evansivlle,IN,47734
9491,9491,0,Beilenson,,Uhley,259,Sui Pkwy,8g4,Plymouth,NY,13832
2713,2713,0,Motzke,E,Ranieri,215,Oneal Ave,2m8,Sweetwater,TX,79556
936,11787,622740702,Godse,E,Roithmaier,384,Yixin St,8t3,Cocoa,FL,32923
1628,1628,0,Christalle,I,Kapatou,209,Viviene Rd,1n3,Hilo,HI,96720
819,819,0,Penman,X,Estacio,755,Elberta Avenue,5t1,New Orleans,LA,70185
3864,3864,0,Bcnrsport,,Burke,603,Wilby Pkwy,6q2,Washington,DC,20593
12137,12137,720858287,Niemi,P,Mathurin,65,Saito Street,6a8,Spearville,KS,67876
9483,10089,144145504,Sungkyoon,G,Gagliardi,255,Franzoasi,0k7,Canaan,VT,5901
12057,12057,662537716,Lupart,G,Tarnawski,478,Larsed Ln,5g6,Bowman,SC,29018
5642,5642,455645682,Stuart,C,dlnar,873,Barnhouse Parkway,3t5,Cedarville,IL,61013
12889,17915,727452640,Goold,S,Umeh,841,Kinser Lane,1000,Agana,GU,96918
19332,37764,323363281,Kawka,U,Skrobecki,326,Buonaico Lane,3k7,Mud Butte,SD,57758
4219,11575,303503320,veshers,H,Keates,594,Rawlins Rd,2w4,Tropic,UT,84776
16192,16192,664806108,Jancewicz,,Willits,NA,PO Box 2602,,APO San Francisco,CA,96434
4163,10163,578345741,Mcconnell,J,Svedman,943,Shirleyann Road,4j7,New Castle,DE,19720
17663,17663,146835265,Waynik,H,Gaile,484,Gov Ave,2o3,Wardtown,VA,23482
7921,7921,678524825,Firdau,A,Schurig,948,Fathke Street,4a3,Hastings,NE,68902
16090,16090,0,Estalella,,Gascon,728,Shiramizu Street,6n7,EastW inthrop,ME,4343
18440,18440,535621043,Sperman,T,Catanach,354,Gladkin St,2x8,Charlotte Amalie,VI,801
11839,24324,0,Mooder,A,Bastarache,246,Azmoon,1r5,Kosrae,FM,96944
6104,6104,263304270,Polinski,,Camlin,992,Castreje St,1d3,Albuquerque,NM,87131
14468,14468,503886678,Natascha,G,Joukje,989,Dahlkoetter Street,8k6,Rock Cave,WV,26234
4378,5771,248380025,Marples,G,Geff,482,Marinowx Ave,1o6,Wimnona,MN,55987
14511,16051,407286178,Mctaggart,,Kerrin,571,Pellicciaro Street,2y4,North Sulluivan,ME,4664
4904,4904,162172505,Janick,O,Garret,759,Sabatella Street,0x5,Quincy,KY,41166
9843,9843,0,Mihoko,Q,Issac,905,Jockers Ave,0h5,Rio Grande,PR,745
7745,25218,382224231,itzlar,U,Lepori,426,Forslund Road,3n4,Coventry,RI,2827
19739,33923,155305406,Puorro,I,Navet,498,ehrends Ln,2i7,Clifton,CO,81520
7330,7330,575056210,Hyacinthie,B,Pledge,543,Dewanye Street,5w6,Newark Valley,NY,13811
7702,7702,540446853,Pitcavage,X,Ophie,797,Valeda Street,1f5,East Andover,NH,3231
4744,4744,0,Mcclellan,W,Theocharakis,968,Lautenbach Rd,1w7,Colorado Springs,CO,80901
17316,17316,615746344,Rysia,M,Jump,985,Kone St,4v2,Hartly,DE,19953
2217,2217,0,Zakarow,Y,Ferelith,624,Jordain Pkwy,4h2,Mc Indoe Falls,VT,5050
9822,24752,854888271,Msika,D,Krull,339,Noishiki Avenue,0v3,Pikeville,TN,37367
4125,8485,360665036,Hochleiter,,Emmercstorfer,208,Cryoelectronics Street,1l1,Kosrae,FM,16944
4849,15223,727685205,Ichibayashi,I,Smuda,995,Bachecongi St,5i2,Sod,WV,25564
12247,30748,324476346,Praveen,T,Pheah,173,Ilio St,5h4,Hartshorne,OK,74547
7844,7844,516840773,Larby,L,Seigo,961,Foltz Avenue,4p0,Browntown,WI,53522
3309,3309,674808216,Brossman,I,Eston,289,Bohnert Ln,1f6,Sully,IA,50251
2664,16821,768711105,Palamar,U,Standards,631,Arkless Rd,2i5,Townville,SC,29689
3991,14588,0,Nourry,,Carroll,69,Ferdivnando Rd,6m7,Washington,DC,20210
3754,3754,0,Sherrell,I,Gyenes,985,Jerabek Road,4g1,Joy,IL,61260
891,16672,761172658,Medeiros,,Vasile,800,Leodora Street,6y7,Girardville,PA,17935
13621,19235,775030858,Waggoner,R,Rajguru,42,Selines St,7k1,Christiansted,VI,820
616,616,472083212,Deliva,Y,Mcaninch,905,Polano Street,8r0,Idaho Falls,ID,83406
19380,28977,0,Ronaldo,D,Suazo,622,Funkhouser Street,8i3,Westpot,CT,6888
7613,7613,367705877,Delaguardia,,Kvaalo,332,Josefina Ave,5w4,yers,KS,67021
17107,19018,157366027,Piggott,Q,Filo,114,Tovar,6f3,Gaithersburg,MD,20878
15087,15087,0,Brigg,V,Scotland,466,Mcmeekin Street,1r5,Cloverdale,IN,46120
14735,28737,316824611,Klompenhouwer,R,Michon,419,Metrill Lane,8k6,South River,NJ,8782
18788,26446,366871337,Pedneault,j,Dimarco,307,Kegrdeiss Street,7s5,Honolulu,HI,96847
16514,26846,456013225,Cadenhead,,Noemi,608,Genefviev Ave,6v5,Clarksvkille,TX,75426
11574,19091,0,Berumen,W,Santorum,864,iGora Street,5m7,Shreveport,LA,71105
18083,33945,0,Trottier,L,Luellemann,595,Bubel Avenue,4g5,aherman,IL,62684
2320,13662,323556403,Margery,G,Apffel,967,Sleeth Lane,3x8,Moca,PR,716
5086,5086,316328784,Weiman,s,Sunil,826,Posta Lane,5b0,San Juan,PR,930
18431,18431,683570412,Dinalic,K,Shalhoub,579,Faubert,8z3,Amarillo,TX,79085
15383,18729,0,Puay,,Boutot,958,Bobrowski Rd,7k0,Auburn,IN,46706
17615,17615,538374837,Tlwnd,,Sumiko,NA,PO Box 3683,,pUland,CA,91786
7472,7472,0,Parvathi,P,Satoko,583,Walrond Street,6m7,Fryeburg,ME,4037
8431,16493,475566866,Chedem,K,Ninetyone,737,Pastorek Lane,1i7,Puunene,HI,96784
11561,30933,423383765,Dans,S,Knochenhauer,930,Rimpel St,0g0,Gallup,NM,87324
6421,14836,378516442,Maisie,G,Bacchetta,295,Rooklin Road,70,Puerto Real,PR,740
2528,11462,408718706,Lapadat,L,Mantegazza,777,Rohwer Avenue,1r3,Butte,MT,59750
15229,15229,0,Hojem,,Brisson,844,Olkowski Street,4k6,Lavinia,TN,38348
5842,22976,0,Iriti,Z,Tatsunari,723,Zahl Road,1z1,Mount Sterling,WI,54645
9259,9259,753666471,Baumert,K,Korak,837,Kehlert St,200000,Baskerville,VA,23915
4896,21012,108207757,Joycelin,V,Scrivens,533,Neira Ave,6d0,Hazelwood,NC,28738
15933,15933,135710103,Marianela,S,Ahtye,206,Niedelmn,7z7,Helmville,MT,59843
15592,21917,326026254,Biela,,Perovich,394,Kennison Ave,5d5,Dover,DE,19902
19145,26512,165552711,Hararah,,Margar,573,Mauel Avenue,2b3,Egnar,CO,81325
3284,5500,268071042,Ketao,O,Cerruti,822,Lafayettex Av,1z8,Barrington,NJ,8007
16557,16557,241185553,Javijah,I,Cathrin,445,Portigal,8f0,Baltimore,MD,21208
1281,20148,305186026,Ackmann,R,Warmenhoven,986,Saatweber,4y2,Pittsburgh,PA,15233
462,462,681656548,Pennie,,Saara,914,Thresh Street,1i6,Washington,DC,20534
11368,28948,130066184,Bienvenue,W,Kiefer,668,Edholm Avenue,6s4,New Haven,CT,6503
13123,32488,0,Cespedes,W,Kamarudin,958,Timpson,2c6,Fruitvale,TX,75127
17160,17160,630500467,Doraiswamy,I,Sej,520,Curet,0k3,Rutherford,NJ,7070
12929,25858,0,Discenza,C,Phoon,165,Bat,3j8,Rooseveot,NJ,8555
2072,2072,0,Emory,M,Isin,867,Rowlandson,6l5,Jelm,WY,82063
19114,28575,538237000,Frezzo,Q,Siha,789,bie Ave,5u1,Portsmouth,NH,3804
4958,5771,0,Loehner,F,Bentlee,30,Mlsn Road,2h1,iTllar,AR,71670
3120,10217,0,Okato,,Serbin,987,Arluene Ln,7r3,Wakefield,KS,67487
5816,5816,700710121,Campanella,,Chesneau,NA,PO Box 3527,,Buckner,KY,40010
11144,11144,400280025,Sezaki,B,Cruz,444,Bylina Rd,8p5,Linden,AL,36748
1182,13954,470784557,Neil,V,Daiao,410,Kessiah,0y4,Dermott,AR,71638
1624,18991,0,Lubin,X,Sunghae,844,Pier Pkwy,4v5,Toa Alta,PR,758
17415,17415,282605813,Navnitlal,P,Parsiani,369,Nia Rd,0x0,Honolulu,HI,96809
5570,5570,0,Homen,F,Neeve,NA,PO Box 3002,,Torrington,WY,82240
6132,6132,773215635,aum,L,Quita,995,Radaza Street,6g2,Halltown,WV,25423
11027,11027,157470754,Bloembergen,W,Urresti,NA,PO Box 3748,,Evangeline,LA,70537
8565,23934,327048141,Maliki,P,Ignoffo,554,Hiko Lane,1m2,Wheaton,KS,66551
6310,6310,607681738,Torin,W,Epp,696,Kothari Rd,6t4,Elizabeth,NJ,7205
17639,17639,0,Kuay,T,Conklin,602,Steckley Ave,0x7,West Chester,OH,45069
8165,8165,404368763,Sewill,T,Hoy,930,Tirado Street,6g8,Amalia,NM,87512
13700,13700,228630257,Udall,M,Radley,633,Brien Street,5w6,Warwick,RI,2888
16766,23652,0,Curavo,U,Escutin,212,Humes,7m3,enver,CO,80204
13983,30138,0,Melkild,,Simoneau,298,Zawiyah Ave,1000000,Fort Myers,FL,33913
11906,13083,0,Asprer,,Procissi,610,Nelli Pkwy,2f7,Wethersfield,CT,6109
1624,12889,0,Lubin,X,Sunghae,847,Pier Pkwy,4v5,Toa Alta,PR,758
2693,2693,241706260,Lefty,,Cosgrove,228,Tihonovich Street,2a4,Martinsburg,IA,52568
244,1567,648783124,Sumanah,C,Chip,508,Faley Ave,1j0,Tolley,ND,58787
8453,8453,706815843,Matthaeus,Y,Psyl,390,Kornder Ave,3l5,Richmond,VA,23229
1327,7416,351410104,Floridia,Q,Anglade,90,Roind St,7f4,South Woodstock,CT,6267
4076,4076,303151350,Suresh,,Deroy,117,Nansen Street,2u5,Chattanooga,TN,37405
4100,23271,686067130,Angella,,Lorrel,403,Knoke Road,4k7,Kosrae,FM,96944
17128,17128,735713406,Matusik,,Issy,668,Valla Avenue,1b7,Battlement Mesa,CO,81636
7808,26557,144200111,Schintgen,,Hosking,109,Geneva Road,8x2,Catron,MO,63833
19313,19987,0,Drevreeze,,sze,403,Carnahan Street,5d6,Deaver,WY,82421
10799,10799,420238151,Tsuneko,Z,Colvert,NA,PO Box 439,,jickman,TN,38567
9421,9421,0,Mussard,S,Mokhtar,357,Jacquot St,3w6,Hunington Beach,CA,92646
4911,4911,202382225,Reifschneider,W,Evenson,280,Baskerville Pkwy,3d5,Martinton,IL,60951
13900,13900,606215437,Ballweg,E,Claes,633,Miyatake Rd,1c3,Ocala,FL,32674
6722,6722,412160466,Kleber,L,Sharla,NA,PO Box 4326,,Pequabuck,CT,6781
1485,9175,143382665,Sharad,C,Nishihara,NA,PO Box 3820,,Providence,RI,2902
18155,18155,555857253,Royds,J,Furlow,241,Lisah Street,7t7,Bebe Plain,VT,5823
15086,15086,0,Ton,N,Melikian,429,Cherish Avenue,7c3,Tulsa,OK,74117
1073,1073,304320322,Mcconaghay,E,Schoolman,689,Gla,0b5,Littletonn,CO,80223
7687,21597,121485833,Aubry,T,iruyswijk,NA,PO Box 2442,,Pompano Beach,FL,33060
11140,15852,185774355,Katsura,E,Krautter,30,Vonni Ave,3x0,Orlando,FL,32872
4826,22729,630641160,Mdasoud,R,Crummie,79,hNankervis,7v2,Agaan,GU,96976
17639,24816,0,Kuay,T,Conklin,602,Steckley Ave,0x7,Wwest Chester,OH,45069
329,329,608168446,Haferburns,O,Pavlina,NA,PO oBx 1840,,Tucson,AZ,85707
14328,14328,225661823,Bunsen,H,Hoetzel,799,Ostyb,8n7,Wichit,KS,67217
15064,21142,0,Obediah,U,Luehman,551,Aichmann Rd,2g0,Washington,DC,20506
10002,10002,483222170,Shigeko,I,Lezlie,72,Geeen,7s6,Harveu,ND,58341
5776,13434,458245773,Kein,C,Volpe,844,Ashoor Lane,0o0,Louisville,KY,40266
17908,20480,267272371,Bakkoury,E,Senethavilay,32,Cheeyong,0f4,Harwood,TX,78632
8448,27102,0,Waffler,K,Quardhioni,126,Elisabetta Road,3z4,Sycamore,MO,65758
4217,4217,675280740,Carmean,Q,Baill,161,Gobeil Avenue,5w4,Bayou La Batre,AL,36509
10124,28795,0,Pagaduan,X,Rongjen,NA,PO Box 3371,,Buckner,IL,62819
5473,17738,161477741,Nooy,Q,Woolley,805,Minschart Avenue,8t2,Aleis,PA,28006
7098,26916,615844066,Ingrid,U,Elizab,230,Prins Street,0,Fargo,ND,58102
16066,22460,337013465,Mussano,A,Markmeyer,796,Brandy Rd,7z5,Hampton,MN,55031
5320,5320,242577254,Maohua,,Maxcine,NA,PO Box 140,,Charmco,WV,25958
15426,30754,0,Krebs,Y,Keiki,296,Kleinow,1000000,Hazelton,KS,67061
5,5,0,Rothe,W,Bovenizer,161,Malkani Avenue,0i4,Chandler,AZ,85244
18346,18346,0,Roide,D,Marmen,NA,PO Box 642,,Plaucheville,LA,71362
14021,14021,455431204,Hudgins,Z,Mccartney,NA,PO Box 3721,,Howard,CO,81233
4696,4696,0,Tverdoch,A,Glodkin,73,Lomelixo Pkwy,6z0,Fort Mitchell,VA,23941
12444,12444,0,Wildnauer,U,Willard,492,Michaella Ln,1f7,Lily,KY,40740
18455,28016,288612755,Kasai,U,Leite,793,Hamanaka Rd,0i5,Danville,NH,3819
8872,8872,676682264,Benedetto,D,Ludco,40,Anatole Parkway,0,Conasauga,TN,37316
2082,14908,552154327,Edens,F,Spnozzi,304,Kougoyan Rd,7b6,Kemmerer,WY,83101
14219,16164,470823786,Minnichelli,,Barlovic,285,Gino Lane,4v3,Cranberry Lake,NY,12927
1503,1503,275125188,Schabo,R,Demetra,834,Sarrdon Street,800,Charlottesville,VA,22909
14294,14294,608710125,Rtprelb,,Barone,868,Evoy Road,200000000,Grand Haven,MI,49417
18381,37851,554835537,Juarez,S,Loh,544,Halpin Pkwy,6c3,Offtut,KY,41237
5826,9578,253615668,Anakotta,,Stison,296,Yelena Road,4n1,Hebron,NH,3241
262,16808,0,Eugine,J,Farleigh,972,Kingwleyevans,7f2,Logaksport,LA,71050
3486,7568,768828772,Ma,,Blasi,224,Tangren Ave,1y0,Monticello,SC,29106
16568,16568,283674278,Plattard,J,Hagans,NA,PO Box 2478,,Woodston,KS,67675
19541,19541,167285210,Tierney,S,Baccus,742,Goddette Avenue,600000000,Awendaw,SC,29429
11182,28098,0,Salinas,Y,Anette,378,ukina Parkway,8i2,Rake,IA,50465
15958,15958,748752015,iziali,,Luo,487,Thun Pkwy,6n0,Rhinehart,LA,71363
17436,17436,682413432,Pirie,E,Tawater,185,Farooq Rd,7m1,Cedarville,WV,26611
10607,10607,385863848,Arrivillaga,O,Gurland,NA,PO Box 69,,Vancouver,WA,98666
17261,27774,0,Obermyer,R,Shariff,224,Edilberto Ave,6h2,Poplar,MT,59255
5521,8578,141535260,Lutyhra,Q,Khaw,106,Pettis St,1y5,Simpsonville,SC,29681
1150,1150,433741518,Butchers,M,Mistrulli,709,Murphrey Avenue,2y6,Pickering,MO,64476
11749,14054,400475136,Wunderman,G,Taodd,NA,PO Box2 05,,Longmont,CO,80502
19684,19684,336620081,Seak,U,Corsick,929,Linnette St,6t4,Wimbledon,ND,58492
1177,7269,612651251,Lemke,S,Newel,NA,PO Boc 381,,West Palm Beach,FL,33418
9230,9230,207300518,Slapnik,,Vindel,928,Swall Parkway,1c8,Washington,DC,20210
14175,14175,0,Garmon,R,Dharmawan,993,Seunarine Ave,1r2,Cottonwood,ID,83538
16722,16722,0,Copeman,N,Kanakarus,102,Spruill Parkway,8i7,Burwell,NE,68823
10520,25354,125165826,Remmen,Z,Krieter,NA,PO Box 2693,,Wales,ND,58281
14105,14105,0,Macmartin,C,Monginod,NA,PO Box 1799,,Dorset,VT,5251
8912,24257,631352428,Ditko,C,Veuillen,237,Figal,0f1,Lagrange,WY,82221
13057,13057,624500643,Amsell,D,Rozic,NA,PO Box 3700,,Honolulu,HI,96803
8273,8273,114467750,Hembrick,K,Tiphani,407,Franze Ave,2c1,Kimberly,WV,25118
