CUID,RUID,SSN,first name,middle initial,last name,street number,street name,apartment number,city,state,zipcode
10220,22320,0,Antonina,Q,Akinniyi,694,Thieler Ave,3m3,Carlisle,SC,29031
10223,10223,0,Coochey,J,Petey,908,Mock St,2u1,Kosrae,FM,96944
10224,18428,144370355,Mumthaj,,Farridah,176,Malynowsky,1i7,Cape May Point,NJ,8212
10224,29081,144370355,Mumthaj,,Farridah,586,Malynowsky,1i7,Cape May Point,NJ,8212
10224,10224,144370355,Mumthaj,,Farridah,576,Malynowsky,1i7,Cape May Point,NJ,8212
10227,25040,345058485,Masaichi,C,Hollas,203,Kalie Rd,8v6,Logandale,NV,89021
10227,10227,345058485,Masaichi,C,Hollas,203,Kalie Rd,8v6,Logandale,NV,89021
10229,10229,0,Peng,A,Upton,749,Nyron Ave,2y5,Lake Charles,LA,70605
10229,19775,0,Peng,A,Upton,749,Nyron Ave,2y5,Lake Charles,LA,70605
10231,26141,0,Urrea,o,Lynwood,167,Goran Ave,2p2,Milwaukee,WI,53218
10231,10231,0,Urrea,K,Lynwood,167,Goran Ave,2p2,Milwaukee,WI,53218
10233,10233,0,Hagar,,Enza,970,Kosuda Street,8t0,Lonedell,MO,63060
10234,10234,0,Morize,Q,Bannon,15,Nishizono Avenue,8b3,Detroit,MI,48272
10235,10235,0,Victor,,Rohwer,621,Hertling,4o0,Scarville,IA,50473
10236,24702,0,Klipple,K,Regatero,555,Desile Rd,1x7,Hawaii Naional Park,HI,96718
10236,10236,0,Klipple,K,Regatero,555,Desile Rd,1x7,Hawaii National Park,HI,96718
10238,29836,0,Spaugh,O,Raili,635,Dumay St,2b2,Cayuga,ND,58013
10238,10238,0,Spaugh,O,Raili,635,Dumay St,2b2,Cayuga,ND,58013
10240,14463,0,Shurlock,X,yerril,354,Chsapman Ln,0c2,Dalolas,WA,75216
10240,25641,0,Shurlock,X,Terril,354,Chapman Ln,0c2,Dallas,TX,75216
10240,10240,0,Shurlock,X,Terril,354,Chapman Ln,0c2,Dallas,TX,75216
10243,13939,703084550,Nola,F,Kardatzke,928,Senisah Ave,0t1,Lore City,OH,43755
10243,10243,703084550,Nola,F,Kardatzke,928,Senisah Ave,0t1,Lore City,OH,43755
10245,10245,135628260,Fatton,R,Swannack,,PO Box 4085,,West Jordahn,UT,64084
10245,28896,135628260,Fattln,R,Swannack,,PO Box 4085,,West Jordan,UT,84084
10245,28678,135628260,Fatton,R,Swannack,,PO Box 4085,,West Jordan,UT,84084
10248,10248,335733434,Oakley,B,Lorie,517,Chugha Road,7b1,Liberal,KS,67905
10248,27475,335733254,Oakley,B,Lorie,,PO Box 4204,,Forestdale,RI,2824
10248,26076,335733434,Oakley,B,Lorie,517,Chugha Road,7b1,Liberal,KS,67905
10251,10251,536732816,Thrift,R,Hofstede,269,Flossie,7g1,Meridian,ID,83642
10251,16874,536732816,Thrift,R,Hofstede,569,Flossie,7g1,Meridian,ID,83642
10253,10253,0,Witham,X,Romeyn,540,Mulligan Avenue,8p3,Artemus,KY,40903
10254,10254,222222440,Duwe,Z,Michenajud,695,Lusinchi Ave,5s1,Ellsworth,WI,54010
10254,25566,222222440,uwe,Z,tuy,695,Lusinchi Ave,5s1,cllsworth,WI,54010
10254,26633,222222440,Duwe,Z,Michenaud,695,Lusinchi Ave,5s1,Ellsworth,WI,54010
10257,10257,783014617,Pekarek,U,Palmby,569,Lone Street,1m1,Virgin,UT,84779
10257,18637,783014617,Pekarek,U,Palmby,305,Caines Ln,0v5,Virgin,UT,84779
10257,24064,783014617,Pekarek,U,Palmby,369,Lone Street,1m1,Virgin,UT,84779
10260,10260,202250733,Giroux,P,Suzaki,657,Dillard St,8v8,Monroe,VA,24574
10261,26132,0,Kazimierek,,ajic,418,Kilcoin,5q8,Angola,NY,14006
10261,10261,0,Kazimierek,,Zajic,418,Kilcoin,5q8,Angola,NY,14006
10263,10263,0,Khariah,U,Piera,296,Shiobara St,7t3,Washington,UT,84780
10264,27619,806773542,Ainslee,R,Coutant,209,Gilsing St,6m1,Macomb,MO,65702
10264,10264,506772542,Ainslee,R,Coutant,279,Gilsing St,6m1,Macomb,MO,65702
10266,10266,405452438,Crews,Q,Mccartin,629,Vetter,2d6,Everson,WA,98247
10267,10267,0,Byggermann,X,Muckersie,727,Bellew Avenue,0p4,Las Vegas,NV,89114
10267,11099,0,Buggefrmann,X,Muckersie,918,Riak Road,5m4,Claire City,SD,57224
10267,20121,0,Buggermann,X,Muckersie,968,Rika Road,5m4,Claire City,SD,57224
10270,25872,255883342,Ingles,O,Driedger,,PO Box 4604,,Pahala,HI,96777
10270,10270,256803342,Ingles,O,Driedger,,PO Box 4604,,Pahala,HI,96777
10270,15339,256803342,Ingles,O,Driedger,,PO Box 4604,,Pahala,HI,96777
10273,21855,124123816,Boyd,,Brell,581,Quenin Street,2q0,wensboro,KY,42301
10273,10273,124123816,Boye,,Brell,581,Quenin Street,2q0,Owensboro,KY,42301
10275,21438,765851542,E,D,Asarias,775,Chautard Ave,5r2,Prospect,OH,43342
10275,10275,765851542,Eineker,D,Asarias,275,Cgautard Ave,5r2,Prospect,OH,43342
10275,20247,765851542,Eineker,D,Asarias,275,Chautard Ave,5r2,Prospect,OH,43342
10278,10278,0,Bilotti,E,Sjerps,389,Nottelmann Rd,4y4,Hyattsville,MD,20785
10279,10279,505038035,Sayles,V,ostache,325,Denison,1l2,Sioux City,IA,51105
10279,21655,505038035,Sayles,V,Costache,325,Denison,1l2,Sioux City,IA,51105
10281,14106,528578286,Gaadsbeck,F,Child,146,Ballance Rd,5z3,Cahaan,CT,4018
10281,10637,528578286,G,F,Child,146,Ballance Rd,5z3,Canaan,CT,6018
10281,10281,528578286,Gaasbeck,F,Child,146,Ballance Rd,5z3,Canaan,CT,6018
10284,10284,721821261,Eyde,,Hoggan,,PO Box 1418,,Letts,IA,52754
10285,10285,356012404,Swinton,G,Bauhaus,290,Ranta Ave,7i5,Laporte,CO,80535
10286,17279,742041577,Schwab,M,Pickel,445,Jasin Ave,7g0,Frankenmtuh,MA,48734
10286,14291,781041537,Schwab,M,Pickel,444,Jasin Ave,7g0,Frankenmuth,MI,48734
10286,10286,785041577,Schwab,M,Pickel,445,Jasin Ave,7g0,Frankenmuth,MI,48734
10289,10289,0,Ferouelle,,Mgmt,958,Nat Ave,6b4,Glasgow,MT,59230
10290,14292,775207656,Jazanoski,L,barlquist,711,Jojo St,7p0,Sias,WV,25563
10290,15422,775207656,Jazanoski,L,Karlquist,711,Jojo St,7p0,Sias,WV,25563
10290,10290,775207656,Jazanoski,L,Karlquist,711,Jojo St,7p0,Sias,WV,25563
10293,10293,712136338,Jerrylee,X,Poesch,156,Cayless,3f1,Stockton,CA,95207
10293,14205,717126338,Jerrylee,X,Poesch,156,Cayless,3f1,Stocktonh,CA,95207
10293,17889,717126338,Jerrylee,X,Poesch,156,Cayless,3f1,Stockton,CA,95207
10296,19907,257348600,Earle,K,Ingrey,986,Jamin,6d3,Indian Springs,NV,89070
10296,10296,257348600,Earle,K,Ingrey,986,Jamin,6d3,Indian Springs,NV,89070
10298,16950,753127122,Dey,X,Henrique,374,Haulet Ln,3y6,Regina,VA,22540
10298,10298,753127728,Dey,X,Henrique,300,Odeh Avenue,6d3,Regina,VA,22540
10298,14350,753127122,Dey,X,Henrique,374,Haulet Ln,3y6,Regina,VA,22540
10301,10301,514071647,Merz,Q,Kleynenbergntntcb,,PO Box 2442,,Tampa,FL,33610
10301,20053,514071647,Merz,Q,Kleynenbergntntcb,,PO Box 2442,,Tampa,FL,33616
10303,10303,0,Matzerath,V,Ghartey,429,Palmans Lane,3o7,Avon,CT,6001
10304,14417,0,Pou,H,Lloke,105,Dnsproj Pkwy,7v1,Holderness,NH,3245
10304,29869,0,Pvou,H,Loke,100,Dnsproj Pkwy,7v1,Holderness,NH,3245
10304,10304,0,Pou,H,Loke,100,Dnsproj Pkwy,7v1,Holderness,NH,3245
10307,17292,762261604,Kortz,,Chaiman,887,Moledina Rd,5m5,Green Bay,MS,54324
10307,27632,762261564,Kortz,,Chaiman,867,Maoledina Rd,5m5,Green Bay,WI,54324
10307,10307,762261604,Kortz,,Chaiman,867,Moledina Rd,5m5,Green Bay,WI,54324
10310,29107,0,Quelch,M,Jurado,744,Evette Parkway,5z7,Shlioh,NJ,2353
10310,18155,0,Quelch,M,Jurado,984,Zangl,7n2,Shiloh,NJ,8353
10310,10310,0,Quelch,M,Jurado,984,Zangl,7n2,Shiloh,NJ,8353
10313,22192,0,Schauxbel,E,Steranka,706,Martinengo Road,4s3,Paauilo,HI,96776
10313,10313,0,Schaubel,E,Steranka,706,Martinengo Road,4s3,Paauilo,HI,96776
10315,18296,401046108,Annovazzi,F,Alcala,669,Dedieu St,4w7,Greer,AZ,85927
10315,10315,401066188,Annovazzi,F,Alcala,833,Boxer Lane,6.00E+08,Greer,AZ,85927
10315,12556,401046108,Annovazzi,F,Alcala,839,Boxer Lane,6.00E+08,Greer,AZ,85927
10318,19391,526603005,Fidelity,F,Bessler,,PO Box 1681,,Milwaukee,WI,53295
10318,10318,526603005,Fidelity,F,Bessler,,PO Box 1681,,Milwaukee,WI,53295
10320,10320,0,Guire,,Klasky,183,Vrouwerff St,6o1,Asheville,NC,28813
10320,23782,0,Guire,,Klasky,183,Vrouwerff St,6o1,Asheville,NC,28813
10322,10322,573781538,Elsa,J,Yahaya,277,Er St,7u3,Cincinnati,OH,45206
10323,14834,337410284,Deliva,I,Dupuismignault,602,Netty,3a0,Pensacola,FL,32521
10323,29852,373410284,Deiva,I,Dpuuismignault,602,Netty,3a0,Pensacola,FL,32521
10323,10323,373410284,Deliva,I,Dupuismignault,602,Netty,3a0,Pensacola,FL,32521
10326,10326,668586150,Piek,S,Swenson,752,fanaman Rd,7p1,Valley Center,CA,92082
10326,24173,668586150,Piek,S,Swenson,752,Vanaman Road,7p1,Valley Center,CA,92082
10328,16596,302411346,Tmoomi,X,Ansar,371,Dubay St,0n7,Barrington,IL,60011
10328,10328,302411346,Tomomi,X,Ansar,331,Dubay St,0n7,Barrington,IL,60011
10328,13729,302411346,Tomomi,X,Ansar,381,Dubay St,0n7,Barrington,IL,60011
10331,26410,405148011,Aide,L,Ohta,191,Mahoneyrobbs Road,1i2,Glenwood,WA,98619
10331,10331,405148011,Aide,L,Ohta,184,Greytock St,4.00E+08,Salt Lake City,UT,84115
10331,22240,405148011,Aide,L,Ohta,197,Mahoneyrobbs Road,1i2,Glenwood,WA,98619
10334,10334,702262110,Oloumi,D,Tello,933,Ford St,0z8,Fairfield,VT,5455
10335,10335,588043723,Subramanian,C,Wilch,99,Eichenberger Ave,0i1,Turon,KS,67583
10335,24037,528043723,Subramanian,C,Wilch,99,Eichenberger Ave,0i1,Turon,KS,67583
10337,25946,653101042,Isip,V,Madisetti,162,Welz Pkwy,1g8,Frenchmans Bayou,AR,72338
10337,26255,653307042,Isip,V,Madisetti,162,Welz Pkwy,1g8,Frenchmans Bayou,AR,72338
10337,10337,653101042,Isip,V,Madisetti,162,Welz Pkwy,1g8,Frenchmans Bayou,AR,72338
10340,23081,413347851,Leyson,,Hardie,348,Sookdeoz Ln,7l7,Spokane,WA,99216
10340,10340,413347851,Leyson,,Hardie,348,Sookdeo Lane,7l7,Spokane,WA,99216
10342,10342,0,Jakab,K,Kawamoto,55,Sauli Street,8d0,Erie,PA,16558
10343,22418,203275033,Golubet,N,Persenico,992,Portalupi St,4l6,zrchibald,LA,71218
10343,10343,103275433,Goubet,N,Persenico,992,Portalupi St,4l6,Archibald,LA,71218
10345,10345,252861828,Slane,R,Kossick,,PO Box 3601,,Houma,LA,70361
10346,16126,276333771,Asseged,,Fishencord,,O Box 1706,,Lynch Station,VA,24571
10346,10346,276333771,Asseged,,Fishencord,,PO Box 1706,,Lynch Station,VA,24571
10348,10348,644067146,Stracener,Z,Uldine,751,Tetrault Ave,0q8,Denver,CO,80264
10349,10349,200245777,Riza,C,Kawanishi,369,Angelique Ave,4w5,Falls City,TX,78113
10349,19831,200245777,Riza,C,Kawanishi,369,Angelique Ave,4w5,Falls City,TX,78113
10349,26944,200245777,Riza,C,Kawanishi,369,Angelique Ave,4w5,Falls City,TX,78113
10352,10352,380056010,Wellendorf,,Janith,139,Jepsen Pkwy,3a2,Windsor,VT,5089
10352,15609,180055010,Wellendiorf,,Janith,139,Jepsen Pkwy,3a2,Windsor,VT,5089
10352,16469,380056010,Wellendorf,,Janith,139,Jepsen Pkwy,3a2,Windsor,VT,5089
10355,10355,357570430,Giacoboni,W,Hoefler,601,Joey,6p0,Honolulu,HI,96810
10355,12580,357570430,Giacoboni,W,Hoefler,364,Mani Rd,7s7,Elk City,OK,73644
10355,18860,357570430,Giacoboni,W,Hoefler,564,Mani Rd,7s7,Elk City,OK,73644
10358,16437,165205477,Valliani,Z,Ririe,572,Matia St,5j4,Bradenton,FL,34281
10358,12714,162205677,Valliani,Z,Ririe,552,Mtias St,5j4,Bradenton,FL,34281
10358,10358,165205477,Valliani,Z,Ririe,552,Matias Street,5j4,Bradenton,FL,34281
10361,10361,0,Dewey,T,Raidt,236,Zara Road,2h8,Barronett,WI,54813
10362,10362,260357758,Brazil,J,Gramm,668,Theodore Street,2v3,Duluth,MN,55802
10363,29916,112834602,Mayrillian,T,Alcoern,255,Nahorniak Pkwy,2s1,Howells,NE,68641
10363,24302,112834602,Mayrillian,T,Alcorn,285,Nahorniajk Pkwy,2s1,Howells,NE,68641
10363,10363,112834602,Mayrillian,T,Alcorn,285,Nahorniak Pkwy,2s1,Howells,NE,68641
10366,10366,583033711,Wharton,Y,Pinecrest,10,Shanmugam Rd,4d7,Charlotte Amalie,VI,801
10367,10367,436604065,Piroschka,T,Chadrick,974,Ruchay Street,2v1,Blackey,KY,41804
10367,24528,436604065,Piroschka,T,Chadrick,984,Ruchay Street,2v1,Blackey,KY,41804
10369,12868,621486564,Elmon,,Winker,548,Bourdt Street,8x3,Troy,IL,62294
10369,10369,45486564,Elmon,,Winker,548,Bourdet Street,8x3,rToy,IL,62294
10369,21790,635486564,Elmon,,Winker,548,Bourdet Street,8x3,Troy,IL,62294
10372,10372,0,Kapperman,Z,Sarine,337,Camilleri Rd,1y8,Turtle Lake,ND,58575
10373,10373,0,Hup,P,Tirado,440,Maimunah Pkwy,7.00E+05,Paris,MO,65275
10374,10374,738016605,Hinch,L,Zexiang,797,Tabique Rd,5r6,Pennington,MN,56663
10375,20108,0,Jemimah,G,Shailen,108,Rajinderpal,1l1,ewark,NJ,7183
10375,23852,0,Jemimah,G,Shailen,108,Rajinderpal,1l1,Newark,PR,7183
10375,10375,0,Jemimah,G,Shailen,108,Rajinderpal,1l1,Newark,NJ,7183
10378,10378,684111270,Lac,,Knockaert,221,Bonserio Avenue,3k2,Colorado Springs,CO,80904
10379,19614,0,Campanella,R,Ahziasa,456,Boutnikoff Ave,5t4,Hurdsfield,ND,58451
10379,13315,0,Campanella,R,Ahziasa,556,Boutnikoff Ave,5t4,Hurdsfield,ND,58451
10379,10379,0,Campanella,R,Ahziasa,556,Boutnikoff Ave,5t4,Hurdsfield,ND,58451
10382,10382,0,Bababunmi,V,Allidson,491,Gurjule Ave,1z4,Clearwater,MN,55320
10382,30296,0,Bababunmi,V,Allison,1000,Patzer Rd,3y1,Kansas City,MO,64114
10384,10384,0,Derbyshire,,Levya,970,Matteri Street,3c1,Warwick,RI,2886
10384,19893,0,Derbyshire,,Leyva,970,Mattri Street,3c1,Warwick,RI,2886
10384,10814,0,Derbyshire,,Leyva,970,Matteri Street,3c1,Warwick,RI,2886
10387,10387,717862477,Environment,Q,Gouvaert,,PO Box 2188,,Loa,UT,84747
10388,10388,235072710,Schmidtmeyer,,Gunilla,535,Morban St,8t7,Riverside,RI,2915
10388,22847,238072715,Schmidtmeyer,,Gunilla,525,Morgan St,8t7,Riverside,RI,2915
10390,10390,147481738,Nikolaus,F,Stasyszyn,748,Clement Street,6r1,Correctionville,IA,51016
10390,18019,147481738,Nikolaus,F,Srtasyszyn,939,Haenggi Street,3m4,Correctionville,IA,51016
10390,15586,147481738,Nikolaus,F,Stasyszyn,748,Clement Street,6r1,Correctionville,IA,51016
10393,10393,773807653,Fulstone,U,Lundh,247,Marten Pkwy,1j0,Forest,LA,71242
10394,28986,0,Kessley,F,Bemiller,196,Brillhart Lane,7g8,Chambers,AZ,86502
10394,10394,0,Kessley,F,Bemiller,196,Brillhart Lane,7g8,Chambers,AZ,86502
10396,10396,446574705,Lloma,J,Duplaix,393,Leicht St,5f3,Oakdale,LA,71463
10397,27830,657567404,Phakde,Q,nishiwaki,778,Khullar Ln,4g6,Zanesfield,OH,43360
10397,10397,657567404,Phadke,Q,Schellmann,778,Khullar Ln,4g6,Zanesfield,OH,43360
10399,10399,0,Rosalind,F,Gehrls,212,Porat Street,2u6,Hartord,CT,6115
10399,16911,0,Rosalind,F,Gehrls,212,Porat Street,2u6,Hartford,CT,6115
10401,10401,487310257,Bhagvat,S,Tokuo,924,Steedman,7o6,Lafayette,LA,70503
10402,24582,406351650,Doralyn,,Tsu,,PO Box 1507,,Weippe,ID,83553
10402,10402,406351650,Doralyn,,Tsu,,PO Box 1507,,Weippe,ID,83553
10404,27876,0,Kao,W,Radermacher,64,Matilde,4a5,Hatfield,AR,71945
10404,10404,0,Kao,W,Radermacher,64,Matilde,4a5,Hatfield,AR,71945
10406,28233,386834041,Nemoto,G,Margeaux,,PO Box 636,,Baton Rouge,LA,70884
10406,10406,283834041,Nemoto,G,Margeaux,,PO Box 636,,Baton Rouge,LA,70884
10406,13951,283834041,Nemoto,G,Margeaux,,PO Box 636,,Baton Rouge,LA,70884
10409,10409,161853048,Unmphrey,S,Magruder,508,Boxer Ave,7r3,awai,HI,96765
10409,21071,111857048,Umphrey,S,Magruder,508,Boxer Ave,7r3,Lawai,HI,96765
10411,10411,586614220,Wanneau,G,Hume,603,Cisewski,7a3,Milligan College,TN,37682
10412,10412,116541711,Glory,Q,Gadal,603,Dasalla Rd,8h7,Locust,NC,28097
10413,10413,351727234,Uhlmann,Q,Benida,931,Vanrijn Street,4c4,Justiceburg,TX,79330
10414,10414,777681841,Estrella,,Lassalle,185,Chyrle St,4n1,Lynndyl,UT,84640
10415,10415,0,Barlas,,Burak,312,Grawey Lane,1b2,Colorado Springs,CO,80941
10416,28590,584842754,Trenou,J,Teppo,730,Analemne Road,8q8,Jonres,AL,36749
10416,11743,584847254,Trenou,J,Teppo,730,Analene Road,8q8,Jones,AL,36749
10416,10416,584842754,Trenou,J,Teppo,730,Analene Road,8q8,Jones,AL,36749
10419,28855,254113582,Quillan,E,Thistle,443,Kaleva Street,2j4,Frankville,AL,36538
10419,18303,454113584,Quillan,E,Thistle,235,Perchthold Avenue,3i0,Frankville,AL,36538
10419,10419,454113584,Quillan,E,Thistle,235,Perchthold Avenue,3i0,Frankville,AL,36538
10422,10422,0,Washington,,Lacefield,341,Avtar Road,1q0,Raisin,CA,93652
10423,20749,456835074,Ngee,L,Lawre,596,Madezlle Av,5a0,Rollingstone,MN,55969
10423,10423,456835074,Ngee,L,Lawre,596,Madelle Avenue,5a0,Rollingstone,MN,55969
10425,10425,127145842,Hadep,S,fauzi,824,Krumm Ave,2g5,Little,KY,41346
10425,22182,127145842,Haden,S,Tumijah,824,Krumm Ave,2g5,Little,KY,41346
10427,10427,268167688,Carolien,A,Gratier,291,Woolbert St,2s7,Baton Rouge,LA,70805
10428,26614,323186356,R,D,Nogucgi,247,Artaud Ave,7.00E+06,Bridgeport,CT,6601
10428,25824,323186356,Rubin,D,Noguchi,530,Joannigmeier Lane,5c5,Bridgeport,CT,6601
10428,10428,323186356,Rubin,D,Noguchi,217,Arthaud Ave,7.00E+06,Bridgeport,CT,6601
10431,10431,0,Geety,R,Parkes,401,Simandl Street,4x3,Dodson,TX,79230
10432,10432,610530351,Berard,O,rdd,,PO Box 1756,,Millston,WI,54643
10432,13690,610536357,Berard,O,Mwst,,pPO Box 1756,,Millston,WI,54643
10432,17809,610530351,Berard,O,Mawst,,PO Box 1756,,Millston,WI,54643
10435,10435,273738420,Spallone,,Ravel,,PO Box 1093,,Christiansted,VI,820
10436,10436,281652557,Siddall,,Gani,958,Schmeder St,6d7,Las Cruces,NM,88005
10436,13278,281102557,Siddall,,Gani,564,Gurgenci Ave,7x6,Kosrae,FM,96944
10438,29297,0,Marittxa,S,Matsuari,286,Mellicent Ave,3q1,San Antonio,TX,78245
10438,10438,0,Maritta,S,Matsuari,370,Willeke Rd,7r7,San Antonio,TX,78245
10440,10440,306380065,Agen,P,Hermanni,596,Yook St,0w5,Middleville,NY,13406
10441,10441,0,Binauhan,P,Stjames,750,Sporon Rd,3p6,Keller,WA,99140
10442,15678,632715681,Franken,T,Reid,911,Brainard Rd,7l8,Toa Baja,PR,759
10442,10442,632715681,Franken,T,Reid,931,Brainard Rd,7l8,Toa Baja,PR,759
10442,19691,632715681,Franken,T,Reid,931,Brainard Rd,7l8,Toa Baja,PR,759
10445,10445,0,Delpilar,F,Baldacci,58,Clinger Ave,0g6,Fairmont,MN,56031
10446,10446,686723554,Abram,M,Nagi,905,Blanca Rd,8v1,Ceiba,PR,635
10447,10447,0,Duboin,N,Tupas,477,Koblerm Ave,1l8,Foestburg,TX,76139
10447,24760,0,Duboin,N,Tupas,477,Kobler Ave,1l8,Forestburg,TX,76239
10449,10449,622800451,Felicity,R,Mayman,365,Zainer Rd,5j2,Burnsville,MN,55337
10450,10450,146423026,Otsuka,R,Gunasekera,957,Kroeger Rd,7o0,Leming,TX,78050
10450,25992,146423026,Otsuka,R,Gunasekera,947,Kroeger Rd,7o0,Leming,TX,78050
10452,10452,321135214,Iarrobino,R,Dutoit,,PO Box 95,,Pocatello,ID,83209
10452,22183,421045214,Iarrobino,R,Dutoit,,PO Box 95,,Pocatello,ID,83209
10452,29761,321085214,Iarrobino,R,Dutoit,,PO Box 95,,Pocatello,ID,83209
10455,10455,184170843,Laudon,S,Leinonen,591,Papiers,0t7,Unionville,VA,22567
10456,10456,156073802,Gaultiero,,Puttbrese,682,Noleia Street,1b3,South Amboy,NJ,8879
10456,27229,156073802,Gaultiero,,Puttbrese,682,Noelia Street,1b3,South Amboy,NJ,8879
10458,10458,673763874,Theressa,L,Wingman,111,Fruleux Street,7u5,Agana,GU,96930
10459,10459,585808655,Yates,C,Shropshire,367,Singhal Ln,1p7,Pink Hill,NC,28572
10459,18148,545804655,Yates,C,Shropshire,367,Singhal Ln,1p7,Pink Hill,NC,28572
10461,14814,860720335,Bitterli,G,Sampaleanu,554,Kravitz,1c7,Mount Laurel,NJ,8054
10461,24717,461720335,Bitterli,G,Sampaleanu,584,Kravitz,1c7,Mount Laurel,NJ,8054
10461,10461,461720335,Bitterli,G,Sampaleanu,584,Kravitz,1c7,Mount Laurel,NJ,8054
10464,10464,686024733,Dement,,Sondra,185,Imi Ave,4m3,Christiansted,VI,820
10464,20720,686014743,Dement,,Sondra,175,Imi Ave,4m3,Christiansted,VI,820
10466,10466,0,Ajero,U,Jacquenette,53,Jouliet Ave,1f2,Dayton,OH,45424
10467,29376,0,Chiapella,B,Thi,974,Kass,6l5,Murfreesboro,TN,37131
10467,22312,0,Chiapella,B,Thi,955,Kass,6l5,Murfreesboro,TN,37131
10467,10467,0,Chiapella,B,Thi,954,Kass,6l5,Murfreesboro,TN,37131
10470,10470,276527340,fGoswell,E,Vancooney,397,Gnni,6d8,Cedar Knolls,NJ,7927
10470,11484,242527340,Goswell,E,Vancooney,397,Gnni,6d8,Cedar Knolls,NJ,7927
10470,21920,276527340,Goswell,E,Vancooney,397,Gnni,6d8,Cedar Knolls,NJ,7927
10473,10473,0,Karena,E,Tahu,533,Otter Rd,4p4,Wilmington,DE,19808
10474,10474,515607880,Playstead,S,Rabenstein,598,Bruckmaann St,2w2,Tubac,AZ,85646
10474,23973,515607880,Playstead,S,Rabenstein,598,Bruckmann St,2w2,Tubac,AZ,85646
10476,10476,257602308,Ocone,P,Allebach,926,Narsimhan Street,6z1,Quinwood,WV,25981
10477,24725,680055063,Chanonsat,P,Lorang,251,Bri Avenue,7c0,Riverside,WA,98849
10477,22476,680055063,Chanonat,P,Lorang,518,Minetoola Rd,5i0,Riverside,WA,98849
10477,10477,680055063,Chanonat,P,Lorang,251,Bri Avenue,7c0,Riverside,WA,98849
10480,17095,175106760,Chifumi,L,Mohn,717,Itac St,4o7,jamilton,KS,66853
10480,10480,175106760,Chifumi,L,Mohn,717,Itac St,4o7,Hamilton,KS,66853
10482,10482,0,Noam,,Darn,369,Faziyah Avenue,2i3,Tumbling Shoals,AR,72581
10483,10483,285714718,Gerjo,T,Tamera,953,Hawker Parkway,3m1,Stewartsville,MO,64490
10484,10484,0,Jeanrobert,E,Liebesny,20,Leete St,8k5,Rawlins,WY,82301
10484,24540,0,Jeanrobert,E,Liebesny,20,Leete St,8k5,Rawloins,WY,82301
10484,14827,0,Jeanrobert,E,Liebesny,20,Leete St,8k5,Rawlins,WY,82301
10487,10487,0,Gowie,,Icy,,PO Bo 1790,,Fort Calhoun,NE,68023
10487,19482,0,Gowie,,Icy,,PO Box 1790,,Fort Calhoun,NE,68023
10489,10489,652077746,Sartinah,K,Maddi,92,Vanhoy Rd,7q6,Shelby,NC,28151
10490,24508,721427631,Yasuda,E,Braunberger,133,Dxance Pkwy,4b1,Sna Juan,PR,620
10490,10490,741487631,Yasuda,E,Braunberger,153,Dance Pkwy,4b1,San Juan,PR,620
10492,13719,504274177,Kempken,N,Ru,600,Palwinder Road,0c2,Whitefield,ME,4362
10492,15808,544274187,Kepmken,N,Ru,919,Haily Pkwy,8u8,Whitefield,ME,4362
10492,10492,504274177,Kempken,N,Ru,919,Haily Pkwy,8u8,Whitefield,ME,4362
10495,10495,363257868,Guin,S,Laruffa,595,Brunelli St,4c0,Pelham,NH,3076
10496,12186,0,Kumi,,Jyl,248,Esculpe Street,5d5,New Haven,CT,6530
10496,10496,0,Kumi,,Jyl,248,Esculpe Street,5d5,New Haven,CT,6530
10498,10498,773031435,Flemmer,I,Coxon,368,Hurd Street,6k8,Ravinia,SD,57357
10499,10499,0,Elgee,M,Mcmullen,744,Sinniah Ln,3d0,Calder,ID,83808
10499,22871,0,Elgee,M,Mcmullen,744,Sinniah Ln,3d0,Calder,ID,83808
10501,10501,640711506,Lorita,F,Kalkan,,PO Box 2246,,Latimer,IA,50452
10502,10502,0,Michelena,E,Oneida,218,Buerger Avenue,7p6,Big Well,MT,78830
10502,24181,0,Michelena,E,Oneida,818,Buerger Avenue,7p6,Big Wells,TX,78830
10504,19199,753078118,Cageo,V,Benedetti,949,Schickedanz,0n8,Bryson City,NC,28713
10504,10504,713078114,Cage,V,Benedetti,949,Schickedanz,0n8,Bpryson City,NC,28713
10504,19808,753078118,Cage,V,Benedetti,949,Schickedanz,0n8,Bryson City,NC,28713
10507,10507,0,Fujita,,Knoll,198,Hovden Ln,4k7,Toledo,OH,43605
10508,10508,533780104,Duverge,H,Coats,919,Rudai Road,3p1,Gary,IN,46406
10509,10509,224462583,Fosman,X,Dade,,PO Box 2870,,Corpus Christi,TX,78408
10509,29863,220462575,Fosman,X,Dade,,PO Box 2870,,Corpus Christi,TX,78408
10509,29984,226462585,Fosman,X,Dade,,PO Box 2870,,Corpus Christi,TX,78408
10512,16466,514541266,Armo,,Iona,178,Seyed Street,7q4,Boise City,OK,73933
10512,10512,514241260,Armo,,Iona,50,Jinlun Ave,3f0,Boise City,OK,73933
10514,12483,0,Rebecka,G,Jillid,533,Bahoric Road,5k4,Agana,GU,96922
10514,10514,0,Rebecka,G,Jillie,733,Bahoric Road,5k4,Agana,GU,96922
10516,10516,551700246,Booker,X,Sibel,43,Kever,8y0,Cookson,OK,74427
10517,10517,0,Mirek,U,Mascarich,36,Pulgar Rd,2x1,Charlotte Amalie,VI,802
