CUID,RUID,SSN,first.name,middle.initial,last.name,street.number,street.name,apartment.number,city,state,zipcode
3926,3926,586657165,Sask,M,Kurdas,657,At Lane,2t6,Santa,ID,83866
3951,15825,0,Carmichael,C,Bergquist,968,Breure St,7y7,Coleridge,NC,27234
13284,29002,616348440,Meloney,W,Rosa,340,Maveety St,3v0,Raymond,MN,56282
4795,4795,0,Feutlinske,W,Rittenhouse,613,Fackler,1v6,Quay,NM,88433
15405,26666,0,Aprill,L,Maryellen,488,Valette Ave,1j8,Tucson,AZ,85704
19048,26043,413216320,Beling,,Aebi,968,Vitatoe Rd,80,Bowers,PA,19511
17220,28468,673140428,Bryant,,Manue,266,Brinkley Lane,8q8,South Bend,IN,46618
19714,33254,720841682,Nell,Y,Mccormick,449,Yock,1,Harrisburg,PA,17125
15429,21127,242763673,Kleinwaechter,,aal,930,Kenta Ln,8o7,Brook,IN,47922
7385,18085,320037444,Breu,E,Ritalynne,244,Baerg Ave,5o1,Hunt,AR,72844
257,257,0,Ngocquynh,,Hornung,95,Halbach Street,5j1,Toledo,OH,43624
567,567,0,Spicer,Q,Burdi,650,Tonguet Rd,6o2,Washington,DC,20005
10820,10820,187482330,Haidar,R,Henne,823,Asahiko Lane,7z8,Norwalk,CT,6857
18434,18434,650230105,Kerbrat,M,Pillis,554,Maruszak St,5m8,Douglas,AZ,85608
16273,35566,0,Doxey,,Thames,NA,PO Box 4150,,TRUE,WV,25988
19691,19691,112246855,Password,P,Blake,357,vustos St,6y6,Layton,UT,84040
16,13204,0,Postigo,T,Zenner,322,Lebron Street,1b3,Dubois,ID,83423
83,83,123163338,Rivalee,K,Marlu,789,Mularczyk Rd,6v0,Luxor,PA,15662
16861,31305,723715452,Drunen,H,Gruendler,130,Coder,0i7,Bayamon,PR,621
222,1526,645303045,Sarbiah,T,Krystalle,280,Bertorelli Rd,0u7,Deerfield Beach,FL,33442
16056,31917,172450666,Gantt,J,Echo,321,Ladonna Avenue,0s4,Sidney,OH,45367
9137,9137,0,Emmell,W,Geyer,644,Jemimah Rd,5j3,Westport,CT,6881
15955,16521,708201756,Provancha,T,Ninja,355,Pauley,4s0,Plainfield,CT,6374
16290,16290,346731218,Rochell,,Peart,869,Leask Ave,1v5,Cleveland,OH,44120
14158,14158,487582355,Chouoinard,,Kottler,NA,PO Box 4465,,Warfield,VA,23889
15254,17649,531623861,Jorgensen,V,Natascia,NA,PO Box 609,,Krakow,WI,54137
16522,16522,0,Mecklenburg,N,Tappon,297,Rentke St,4f0,Briggsvillye,WI,53920
7592,7592,0,Cherian,R,Naismith,198,Chaimson St,2b2,Toledo,OH,43660
9150,15357,0,Emons,E,Plantillas,252,Berig Lane,7c5,Spokane,WA,99258
6261,20499,137730010,nMaylo,Z,Valorie,327,Konstantopoulos Avenue,4b5,Lewistown,MO,63452
16058,16058,483267100,Akiyasu,B,Samian,173,Purnaveja Rd,3t2,Putnam,CT,6260
18363,24103,362611871,Popescuy,R,Gula,819,Cozmo St,5d8,Las Cruces,NM,88005
5996,5996,154865106,Guillory,K,Filomena,77,Adriano Avenue,3m7,Ontario,WI,54651
12729,16555,424882670,Seaver,C,Voge,312,Num Road,1m4,Carolina,PR,628
1157,1157,0,Ugnon,C,Junina,NA,PO Boxl 1909,,Almont,CO,81210
4275,23801,338078103,Uschi,Q,Leela,307,Tayler Lane,1h3,Natchitoches,LA,71458
18569,33659,128013474,Aulis,X,Support,NA,PO Box 304,,Washington,DC,20058
16777,22926,328070411,Hollbach,C,Antonelli,797,Clouthier Rd,1u5,Ligtleton,NH,3561
6509,6509,187533022,Harlene,A,Gjendem,NA,PO Box 2968,,Monterville,WV,26282
10115,11412,372172802,Yaeger,N,Kenlyn,927,Klempau Parkway,6x6,Cruz Bay,VI,831
16176,20167,0,Tedman,R,Jalaksa,383,Sharpes Rd,1i0,Boise,ID,83722
17587,17587,0,Homere,B,Emesh,NA,PO Box 543,,Schroeder,MN,55613
13501,21058,0,Borton,D,Brit,174,Trone Avenue,4z0,Burnt Prairie,IL,62820
5411,5411,257148000,Hablizel,B,Wambold,880,Zinkl Lane,2h2,Cedar Rapids,IA,52408
12244,12244,0,Sian,Q,Coila,142,Haemmerle Ave,7a8,Fishtrap,KY,41525
452,452,247284541,Silburt,M,Kliesch,792,Wirsing Street,6q0,Chenoa,IL,61726
18277,18277,453405220,Pol,S,Tharp,NA,PO Box 3579,,Holden,LA,70744
4021,4021,0,Sohn,U,Huizhao,NA,PO Box 3697,,Brooksville,FL,34613
16737,20499,0,Hubmann,,Rousson,767,Bassetti,7y0,Lisbon Center,ME,4251
5052,17938,0,Scapin,Y,Gilman,504,Williams Ave,4o6,Comptche,CA,95427
16136,20247,323483841,Amkraut,Q,Vinsant,477,Seibert Pkwy,8v3,Shreveport,LA,71163
5473,5473,251477741,Nooy,Q,Woolley,805,Minshart Avenue,8t2,Alexis,NC,28006
10667,18630,134637480,Laber,I,Flender,399,Trinca Ave,0c6,Westport,CT,6888
4142,4142,130502061,Bielat,,Fucito,881,aberos Ave,1n7,Waipahu,HI,96797
11814,28080,0,Becquart,H,Chiharu,357,Thahnha Rd,4v0,Shoshoni,WY,82649
7100,13704,0,Benedicto,,Pelfresne,267,Marfoni St,3y0,Milladore,WI,54454
4427,18175,500571100,Hagop,H,Bongers,788,Geiser Ave,4u2,Cedar City,UT,84722
12748,12748,520233718,Spry,D,Akinniyi,414,Boily Street,8t7,Sand Springs,OK,74063
159,159,0,Brady,Y,Hasnain,743,Pac Parkway,2c0,Spokane,WA,99258
12611,24107,323738678,Normaidah,F,bordik,NA,PO Box d729,,Courtland,MN,56021
16596,34884,451564561,Lidio,P,Xuanlien,470,Stamback Street,2m2,Geneva,MN,56035
3161,3161,0,Sargis,W,Piehl,962,Wladyslaw,0a8,Lake Norden,SD,57248
3438,20566,327702262,Davoud,H,Seward,601,Mcminn Ave,0l2,Sparks,NV,89436
13345,13345,218626135,Zipperer,G,Miello,180,Groves Road,7x6,Anasco,PR,610
3085,19717,0,Smita,G,Depperschmidt,524,Jewel,4i0,Oklahoma City,OK,73124
18911,20873,237048274,Englert,J,Trotman,409,Chinn,8t2,FPO San Francisco,CA,96640
79,79,0,Nadege,Q,Edda,12,Kardos Rd,2x3,Montgomery,AL,36142
15436,28846,0,Tuminello,G,Myrick,791,Ryder,0j1,Blevins,AR,71825
326,9646,0,Boh,,Mules,957,Falco Road,2a6,Albin,WY,82050
7221,7221,170607707,Gronau,C,Mosden,544,Szpakowski Rd,5s1,Waipahu,HI,96797
2881,2881,524768688,Perricone,,Mabgdaleno,688,Boschin Parkway,6i6,Washington,DC,20503
365,365,0,Jutier,Q,Manasse,900,Shammira,2q8,Eastford,CT,6242
10318,10318,526603005,Fidelity,F,Bessler,NA,PO Box 1681,,Milwaukee,WI,53295
19398,35975,184110805,Jauregui,D,jTakagi,NA,PO Box3 162,,Dade City,FL,34297
12178,21086,681030543,Krassowski,N,Cyri,920,Jumilah Street,8t2,Mourt Pleasant,TX,75455
15504,15504,0,Spoelstra,,Lechanu,203,Lozada Ln,5h1,Broadway,VA,22815
3217,3217,0,Melfi,T,Sumi,913,Cuevas Avenue,6t1,Beebe River,NH,3219
10229,10229,0,Peng,A,Upton,749,Nyron Ave,2y5,Lake Charles,LA,70605
17597,29654,0,Datasupport,,Leckich,164,Yenjhy,6r0,Washington Grove,MD,20880
18892,27686,614375450,Franklin,O,Yocom,48,Hasenohr Street,5f4,Onslow,IA,52321
17517,17517,476042707,Blume,B,Hamoui,812,Kleiser Pkwy,1x4,Canadian,OK,74425
14573,17006,523788431,Garberg,F,Kendzierski,264,Engelbreit St,5i4,Ensign,KS,67841
15936,15936,0,Schwartz,M,Byer,NA,PO Box 2517,,Ridgely,MD,21686
7738,7738,455287300,Pancake,B,Starman,363,Pollinzi Road,3f0,Christiansted,VI,822
18785,24180,147642203,Sites,,Koslowsky,275,Ellsworth Avenue,6k7,Peoria,IL,61656
13881,30329,158136317,Vladimiro,O,Hewett,577,Fleurbaaij St,1q6,Bloomington,NY,12411
17185,17228,203355336,Boi,K,Chaung,695,Carolan,6c3,Valley Springs,SD,57068
595,4020,0,Wessely,R,Homayoun,216,Bolt Rd,3s7,Galivants Ferry,SC,29544
8665,14749,0,Waibun,,Team,220,Niesent,1z7,Christiansted,VI,823
15693,23131,332822204,Salb,J,Buerkle,385,Neeve Ln,70000000,Indianapolis,IN,46254
1980,20965,322035000,Macoosh,,Ierkic,387,Berlant St,1j0,acissa,RI,32361
7870,16122,0,V,,twyu,265,Yeocheol Ave,4r3,Sanr Juan,PR,913
7505,7505,510863187,Norain,D,Foong,245,Neman Avenue,7t5,Dolomite,AL,35061
5342,5342,428657648,Hedda,,Hess,NA,PO Box 3726,,Kihei,HI,96753
14963,25816,401811478,Sinna,H,K,902,Briec St,4u6,Kosrae,FM,96944
579,7965,0,Lukers,,Dealmeida,241,Slane Lane,3q0,Radcliff,OH,45670
13534,13534,161058551,Jill,G,Humphrey,503,Bidin Road,8d6,Aiken,SC,29808
13901,13901,0,Maghsoodnia,Q,Harun,967,Zhanna Street,6q6,Bemidji,MN,56658
11680,26904,0,Euge,N,Giordano,820,Pipponzi Lane,1a5,San Juan,PR,905
8222,21459,0,Tello,I,Vanpatten,882,Rongen Lane,0w6,Charlotte Amalie,VI,801
2189,16088,636276280,Glave,L,Morillon,197,Benyattou St,7k3,Aguadilla,PR,603
13172,13172,806765564,Bowles,J,Pati,688,Preuitt Road,0l6,Couar,CA,98616
12377,30961,186834275,Halbert,Z,Joye,141,Frame Rd,3c1,Hartford,CT,6176
13879,13879,0,ochappert,,Sxzkarlat,369,Jozica Pkwy,3f1,Jefferson City,MT,59638
6934,6934,517273416,Thad,A,Polak,723,Bakhshi Rd,4h5,Clifton,NJ,7012
10928,21361,0,Leilah,Y,Ebeling,239,Wes St,6g5,Malakoff,TX,75148
15055,34833,258665627,Mrvosh,,Shayanpour,215,Kretzschmer Avenue,1r4,Charlotte Amalie,VI,803
7233,15752,567500347,Marcilie,V,Lukach,817,Uresti Street,1u4,Albuquerque,NM,87131
16596,23477,451564561,Lidio,P,Xuanlien,479,Stamback Street,2m2,Geneva,MN,56035
13033,13033,0,Horban,C,Schavone,942,Seka Rd,3d6,Bainbridge,NY,13733
3041,14148,450365013,Klick,B,Hatzoenbichler,756,Bryden Ln,8y3,Tallahassee,FL,32303
17715,17715,665743804,Plouy,,Darelle,68,Youngman Parkway,6b2,South Barre,VT,5670
19241,19241,0,Audi,N,Killian,557,Vidovik,7c5,Huntington,WV,25728
8413,22503,383606637,Kleynenbergntntia,X,Westphal,NA,PO Box 3713,,Cincinnati,OH,45205
15152,27378,605251676,Parham,Y,Ruel,180,Koe,2u6,Colfax,WV,26566
13762,13762,652515727,Rolter,V,Jenica,276,Beitel Lane,4s0,Media,PA,19091
2358,2358,381617107,Dasch,P,Peabody,NA,PO Box 3180,,Trenton,NJ,8608
19745,19745,582727344,Fleet,I,Trever,245,Sona,4w8,Walcott,ND,58077
911,7177,0,Lanphere,,Dietzel,116,Tadeo,1i7,Winchester,TN,37398
16025,25244,714737580,Ichiro,,Mcucombie,485,Chroisopher Parkway,0i3,Loyalton,CA,96118
16360,22682,356482171,Demartino,B,Harsono,NA,PO Box 2917,,Evansville,WY,82636
4145,4145,624418707,Reker,B,Nasirah,NA,PO Box 4169,,Slatersville,RI,2876
687,687,278237854,Railey,I,Wysocki,922,Staffeld,2a2,Clifton,KS,66937
10281,10281,528578286,Gaasbeck,F,Child,146,Ballance Rd,5z3,Canaan,CT,6018
5112,8551,651346820,Fraly,W,Gilbertson,342,Norbani St,3g2,Old Bethpage,NY,11804
12299,24738,627465054,Estorga,B,Cucuzzella,28,Derrick,0q5,Jessie,ND,58452
9520,9520,0,Gerbet,P,Stanko,NA,PO Box 1916,,Kosrae,FM,96944
4283,4283,0,Saisho,U,Loukas,815,Sattar,7r8,Spring Branch,TX,78070
1138,1138,0,Rawnoi,A,Broa,596,Nissen Street,5u3,Burr Hill,VA,22433
3182,3182,0,Maduri,,Domeyko,493,Catarina Ln,1b0,Bridgewater,VT,5034
17209,31167,0,Mocchi,N,Kongquee,289,Daumueller St,5f5,Tulsa,OK,74150
668,13966,755538555,Campbell,J,Makto,331,Kouichiro Ave,0g0,Honoluluw,HI,96820
19558,19558,706633415,Ordonez,,Clemmons,865,Aki Ave,8,Yorktown,VA,23690
1447,19392,674384442,Diluglio,M,Hannie,242,Minette Avenue,3v5,Odessa,DE,19730
7530,7530,0,Destin,B,Soenke,93,Hattingh Parkway,0x6,Phoenix,AZ,85016
18767,27893,0,Yaknee,X,Ocsaio,810,gHocut Parkway,2n7,Weleetka,OK,74880
9604,13406,384412281,Beverlee,D,Eng,NA,oO Box 2486,,Fort Lauderdale,FL,33349
16572,31002,0,P,Z,Giftj,537,Gregowski,0q4,Bruyce,UT,84764
9148,9148,781154437,Axberg,U,Plevyak,654,Opto St,7o2,Dubois,WY,82513
9837,28378,151061133,H,,Dropbox,101,Escnhenlohr Road,7r6,Soth Thomaston,ME,4858
19117,35128,164643667,Khong,R,Lovesey,57,Blaisonneau Rd,8x6,Stromsburg,NE,68666
16688,16688,0,Goodman,P,Aubnklanc,1,Lawlis Street,7h0,Oceanport,NJ,7757
13516,15166,586437667,Mccrain,T,Arcella,NA,PO Box 1128,,Rock Springs,WY,82902
3607,16255,776280682,Norona,D,Kym,215,Laureaon St,1w4,Tylerton,MD,21866
1764,21313,0,Stsanage,N,Furlong,227,Caermela Parkway,6z5,Houston,TX,77270
11018,11018,831480537,Takahito,A,Springer,14,Nelsen Ln,1a0,West Bowdoin,ME,4287
11764,11764,617486675,Develey,,Presutti,565,Sheneman Ave,1t7,Lacona,NY,13083
5779,14886,200278303,Scheid,C,Schoenberger,269,Fansher Ave,6h6,Newton Fals,WY,44444
10957,10957,508876164,Gaylor,,Shishu,571,Ruoff Rd,8w4,El Paso,TX,88541
18260,18260,732863852,Haebel,K,Gedeon,NA,PO Box 40q75,,Saint Albans,ME,4971
13270,13270,232247088,Balliett,M,Bridgette,955,Braendli Avenue,20,Stone,KY,41567
4732,4732,301743160,Samuli,V,Tatsuya,784,Folwell Avenue,8a2,Harris,NY,12742
5968,24848,143414820,Delmor,E,Dzioba,998,Sidik,3i5,Dallas,TX,75354
12775,16206,0,Ferraro,T,Yifei,983,Benedetta Avenue,7l2,Selz,ND,58373
3146,3146,468548256,Erskine,F,Briard,484,Brotnov Ave,6p3,Bay,AR,72411
3879,3879,0,Negandhi,Y,Riggert,604,Cola Parkway,8y0,Orondo,WA,98843
17270,17270,325242085,Waldenmaier,M,Kasumovich,294,Horvitz Ave,0c1,Bancroft,NE,68004
19587,31566,636154052,Letson,I,Tuttle,622,Mugele Street,8a8,Rosebud,MO,63091
6586,6586,0,Fite,U,Enslow,126,Folliott,3h5,Venus,FL,33960
13869,13869,0,Greif,L,Hulda,89,Herche Street,2v7,Nesark,DE,19711
11940,27252,234087813,Donne,,Geyman,202,Ru Pkwy,1f0,Seattle,WA,98177
350,1700,165716187,Dorena,N,Axberg,831,Solari Rd,7t8,La Plata,PR,668
7785,7785,0,Kizzier,U,Azudin,439,Merv Street,3z5,Delaware,OK,74027
16790,22103,223700143,Lidovina,G,Viveca,297,Okuzawa St,5s7,Burlington,VT,5405
12296,14931,0,Chaillan,,Kayar,281,Cuddy Pkwy,3q2,Enderlin,ND,58027
6421,6421,378516442,Maisie,G,Bacchetta,295,Rookoin Road,70,Puerto Real,PR,740
3593,3593,0,Shutt,N,Haeyoung,413,Shatzer St,8000,igana,NC,96929
18938,18938,710268633,Nederlof,G,Bersani,545,Matsoukas Rd,6r3,Brigham City,UT,84302
1632,2539,0,Wahju,T,Senn,845,Schiefelbein Road,5y3,Kosrae,FM,96944
2677,2677,504247264,Meluzin,C,Doernberg,263,Scales St,5t5,Whiteville,TN,38075
6725,6725,500170116,Haylock,D,Nic,479,Antuna Pkwy,0l5,Braddock Heights,MD,21714
2617,5370,0,Cristetto,E,Stetter,524,Bloudek Parkway,4x1,Rio Grande,PR,721
15408,16380,278540780,Myrle,L,Sadayuki,183,Bei Road,0l1,Plantersville,AL,36758
3669,15480,0,Mckeehan,X,Halfaker,241,Gruz Pkwy,7j8,Charlotte Amalie,VI,801
4731,4731,0,Hou,Q,Geiske,481,Nikolaou,0v0,Wright,MN,55798
1128,12731,436628288,Chamberlian,,Shaharun,715,Dejong Lane,4r7,Bath,ME,4530
5110,15147,464381777,Koma,,Lieggi,97,Graman Lane,3i8,South Elgin,IL,60177
4909,14961,0,Corns,,Ryusuke,902,Robann,7i4,Penfield,IL,61862
2704,2704,0,Hower,M,Fiess,NA,PdO Box 992,,Campbell,NE,68932
18244,34069,0,Scarfone,,Andrey,872,Eelkema St,800,Ninety Six,SC,29666
13186,13186,0,Carlyn,,Ludovika,527,Maingyuy St,5f0,Concord,NH,3303
8627,21182,662088076,Remington,G,Frazer,758,Gawronski Lane,4q7,Craigsville,VA,24430
11726,27312,0,Sarrantonio,K,Tech,18,Haenel Avenue,6i3,Sikeston,MO,63801
14076,27411,111741410,Sangalang,M,Toufic,794,Nofsinfer St,3j0,Newtown,WV,25686
15537,15537,0,Romi,P,Pinton,NA,PO Box 3709,,Pawtucket,RI,2861
11476,11476,537438538,Dial,Q,Jeremy,801,Faix Avenue,7x8,Toone,TN,38381
16280,23427,411133540,Lightfoot,J,Roya,300,Udoe Road,7o0,Orleans,IN,47452
11731,22164,0,Markesteyn,U,Tijqah,13,Feorenzo Street,8c1,Delta,UT,84624
15349,34574,535137087,Sankar,M,Ipri,282,Odonnell,8i7,Ferndale,CA,95536
13162,13162,651767436,Angelic,F,Elias,672,Dessenberger Lane,4q6,Raleigh,NC,27603
14459,14459,0,Paust,T,Dashih,NA,PO Box 1142,,Rutherford,NJ,7073
15098,27245,0,Fanie,J,Navone,538,pPol Rd,8q6,Hyattfville,WY,82428
5585,21451,148044033,Lipschutz,,Asakawa,504,Lyell Rd,6t4,Victoville,ID,92393
3902,3902,0,Albus,K,Darab,141,Puorro,6q1,Madison,MD,21648
4515,4515,785637144,Valerye,,Tammara,370,Mirella Rd,2w7,Alexandria,MO,63430
16473,16473,318457643,Subhi,B,Ursola,440,Estanqueiro Avenue,7k3,Montgomery,AL,36115
2498,2498,0,Wouter,T,Jamilahato,215,Yeung,6o3,Catano,PR,632
3793,13573,162400731,Bohl,A,Evert,690,Dairin Rd,7h3,FPO San Francisco,GU,96630
4110,19631,150160465,Franciscus,M,Kottler,574,Vogelsberg Pkwy,8j4,Burnt Prairie,IL,62820
8005,8005,757067706,Associates,J,Shawyune,155,Norndon Road,1h5,Montello,NV,89830
3355,3355,423627066,Nasruddin,J,Ruddle,263,Thrasher St,4v5,Hereford,CO,80732
2015,18242,601126508,Okada,J,Choukroun,762,Windish,8m7,Coffey,MO,64636
13826,13826,0,Viet,X,Brossard,626,Henricksen Street,0l2,Mineral Springs,AR,71851
3858,19736,400106408,Ledamun,N,Pirtle,324,Mules Avenue,4t7,udledale,CO,80453
8529,19432,625614277,Milman,F,Flens,339,Thniah Road,6n8,Union,ND,58279
8991,8991,686084475,Noller,,Reilly,297,Quaale Street,20000000,Santa Isabel,PR,757
1161,1161,0,Shreiner,W,Mavrakis,737,Eloisa St,2o6,Tulelake,CA,96134
19261,20580,501808420,Null,,Niedzwiecki,403,Ocarroll Road,1q0,Breeden,WV,25666
11162,12596,348566728,Koblitz,F,Garbe,164,Mutikainen Avenue,6z0,Darlington,SC,29532
7110,15724,734353335,Crase,,Fen,214,Ledingham Pkwy,2n1,Hobson,MT,59452
19357,19357,0,Basist,R,Kiraly,NA,PO Box 845,,Table Rock,NE,68447
18774,28918,0,Ghenassia,K,Pizza,581,Brillantes Lane,5x2,Kelso,WA,98626
6253,14609,221502558,Toyzan,,Noorbhai,856,Reggie Rd,7l5,Millerxburg,OH,44654
16846,19908,0,Giralda,H,Mariammal,943,Jontz Lane,4h1,Jigger,LA,71249
2641,2641,157488007,Maji,E,Mcgarrigle,490,Maidens Rd,6i3,Cruz Ba,VI,831
3945,9022,786814504,Menten,W,Kasberg,601,Mqarien Av,0g7,Smithboro,IL,62284
2148,3287,0,Zahra,W,Shera,740,Pittmon Avenue,0a7,Fife,TX,76839
4133,4133,0,Otfried,R,Frtitelli,440,Valinoti Rd,7s5,Bloomingburg,OH,43106
5070,19793,376224322,Nali,,Kendi,4,Sevieri St,5y5,Providence,RI,2905
1232,3022,573604465,Kirady,,Darrol,141,Veal Lane,3g7,Des Moines,IA,50936
8121,9110,240434474,Quaale,B,Hamamah,201,True Avenue,0p8,Tucson,AZ,85711
5485,5485,561168817,Jevas,O,Edgerley,578,Nordensten Ave,8w0,Emmett,KS,66422
2271,2271,541577436,Donhouede,B,Godden,126,Halliday Street,6l3,Reading,VT,5062
10971,10971,0,Spears,Z,Karl,218,Aziza Ln,7h8,Lennox,SD,57039
6870,17557,0,Bethurum,B,Daaboul,141,Talivaa,30,Mattawamkeag,ME,4459
9864,11758,557620273,Kng,B,Agu,724,Kretzschmer Avenue,4z1,Richmond,VA,23224
5968,5968,143414820,Delmor,E,Dzioba,998,Sidik,3i5,Dallas,TX,75354
12628,12628,260553276,Romina,D,Pejavar,669,Kisch St,7j8,Buckhorn,NM,88025
2101,11903,713500556,Jesslyn,N,Stetson,179,Hudnall Avenue,0b0,Irene,SD,57037
5438,5438,142344143,Crissey,,Byrdy,496,Scheib,7000000,Caldwell,NJ,7007
17870,17870,542012554,Hynes,,Horngdar,NA,PO Box 2121,,Fair Grove,MO,65648
7925,7925,464553448,Steenmeijer,Q,Gaudet,727,Scruzzi,2p5,Kosrae,FM,96944
13356,13356,157664801,Zisu,,Borle,NA,PO Box 3151,,San Juan,PR,906
14547,17294,227602874,Pillman,,Overstreet,868,Shaina,4b4,APO New York,NY,9109
7189,16974,0,Downs,K,If,86,Bauhaus Road,0f6,Lake Park,MN,56554
19499,35982,570766578,Krakenberg,J,Bork,NA,PO Box 4159,,Green Lake,WI,54941
2137,11664,0,Vallat,A,Mayle,983,Haroldo Rd,2a8,Frederiksted,VI,841
535,13214,463645244,Eba,,Neumiller,960,Drud,2a7,Louann,AR,71751
1561,1561,445618103,Jareb,U,Lindow,549,Testerman St,0z8,Olney,MT,59927
592,592,0,Loveridge,Q,Ozmizrak,359,Wiesenberg,6r5,Kaneohe,HI,96744
6358,6358,665845254,Citarella,H,Vucinich,834,Cizmar Ave,1g6,Condon,MT,59826
8722,13059,622480371,Mcfarlane,F,Fedele,742,Keser Road,70000000,Washington,DC,20412
15042,33646,807562661,Krautter,F,Nad,NA,PO Box 121,,Higbee,MO,65257
2065,3592,101327141,Dorry,,Angelucci,731,Filipp,8v4,Meadows,NH,3587
5427,5427,145740052,Sojka,B,Pirnay,11,Enzian Lane,8g1,Mercury,NV,89023
4739,4739,578333534,Jacqui,S,Maiz,115,Grimsley Pkwy,5b1,Ekalaka,MT,59324
13212,13212,632754010,Tansy,,Byun,182,Gourley St,5v2,Tampa,FL,33625
11685,11685,528836757,K,C,Gingras,864,Benanti,4v5,Little Falls,NJ,7424
8870,8870,178204086,Vasanthi,R,Winchenbach,459,Darrol Pkwy,2h7,Roy,MT,59471
11081,11081,402502540,Reuschel,B,Maxin,714,Maitz St,6d7,Newark,DE,19725
16740,16740,578340547,Suhaini,B,Morellini,688,Ellette St,2n5,Saint Catharine,MO,64677
19631,19631,648043626,Salla,U,Feliciano,823,Friedmerike St,4j6,Waqrwick,RI,2889
9132,9132,0,Tafi,N,Danial,173,Ruuhanna Road,6l6,Yoder,IN,46798
11680,11680,0,Euge,N,Giordano,820,Pipponzi Lane,1a5,San Juan,PR,905
9762,9762,0,Myshatyn,E,Amelyn,293,Paulich Ave,60000,Rosenhayn,NJ,8352
3543,23288,510257061,lPessis,,Bourgaize,281,Gundry Road,1g2,Phoenix,AZ,85065
973,13274,208522485,Margi,Q,Dalecio,515,Lavarias Avenue,8x0,Greensboro,NC,27412
7752,7752,0,Quee,E,Hazley,459,Clotilda Avenue,1z5,Drewsville Nh,NH,3604
15183,31503,243651737,Katsouri,C,Schulenburg,816,Sabariah Avenue,5w5,Las Vegas,NV,88904
19752,37816,0,Firdmann,V,Pavsidis,424,Amacher Avenue,8u2,Vbinita,OK,74301
11842,23205,0,Gerta,K,Gssler,NA,PO Box 4792,,Golden,MO,65658
10501,10501,640711506,Lorita,F,Kalkan,NA,PO Box 2246,,Latimer,IA,50452
13496,31118,617883045,Karole,Q,Chetwood,951,Ajib Ave,8s0,Lairmore,ND,58251
15784,21489,0,Age,,Nestori,354,Khosrow St,0f4,Mrartin,SD,57551
4181,8449,0,Dlttye,A,Ura,251,amin Ave,6k3,Montrose,CO,81401
7520,7520,112080385,aMoen,,Barbaro,901,Mclardy Rd,0u5,Hasty,CO,81044
11185,25782,683671071,Furumasu,J,Hixenbaugh,249,Janie,0y2,Dickens,NE,69132
19439,19439,622137752,Lamouche,,Deerdre,93,Rinko Avenue,7a4,Glendon,NC,27251
18826,18826,156836461,Elfreda,V,Irma,609,Schacham Avenue,1f2,Cedar River,MI,49813
11281,16846,0,Gratton,J,Mangean,716,Petiot Road,3p8,Wichita,KS,67210
17110,17110,348620684,Sindelar,C,Siegle,615,Watters,6h1,Amston,CT,6231
5295,5295,586342185,Albertus,W,Carreiro,543,Saasiah Avenue,2m5,Laupahoehoe,HI,96764
15341,19437,384077200,Nedda,F,Fransen,328,Scaccia Ave,8r5,Bruneau,ID,83604
14538,25497,324030783,Ledington,,Schonk,298,Lentz Rd,0n7,Woodbury,NJ,8096
13243,23299,726046312,Stofko,C,Teok,758,Mototake,6j6,unnville,KY,42528
10628,10628,402302208,Tetsuro,Y,Tews,727,Ichizen Street,3w2,Primm Springs,TN,38476
10438,10438,0,Maritta,S,Matsuari,370,Willeke Rd,7r7,San Antonio,TX,78245
14868,33290,0,Morettini,,Culham,355,Rennings Parkway,6u1,Wikieup,AZ,85360
13445,13445,500146100,Maimon,I,Solkov,507,Solarz Ave,7k5,Kingston,WI,53939
11786,11786,0,Ksar,M,Debarros,NA,PO Box 941,,Christiansted,VI,823
761,761,0,Juuso,,Newbins,395,Hestand Ave,4f4,Pine Apple,AL,36768
15215,26976,378171188,Vidovik,O,Mazlina,65,Logwoosd Ln,7g7,Victor,ID,83455
9682,9682,255244605,Tibaldi,Q,Domino,474,Hussin Ave,8z6,Spokane,WA,99258
10109,18600,410122705,Ruecker,,Sagramor,390,Kunio Ln,2m7,Hustisford,WI,53034
16737,16737,0,Hubmann,,piopkins,737,Bassetti,7y0,Lisbon Center,ME,4251
2347,16867,702888847,Sithar,D,Fougere,248,Hassner St,0t0,Salt Lake City,UT,84131
3648,14171,657138300,Vimonh,T,Meikle,180,Plantaz Rd,1v5,Clearfield,UT,84016
8792,11118,705420414,Stefanow,O,Decho,601,Magdy St,0u8,Loa,UT,84747
13945,27043,162141671,Daniluk,,Saxon,788,Hitonori St,0h6,La Moure,ND,58458
12919,24883,703222265,Ramaswami,X,Hamblen,274,Marjukka Pkwy,7o0,Kosrae,FM,96944
288,288,384854403,Briegel,K,Higgs,595,Brentley Street,1f3,Wahington,DC,20218
16560,16560,0,Brasesco,W,Setsuko,731,Herda St,8j1,Middletown,MD,21769
452,14245,247484545,Silburt,M,Kliesch,353,Bady Avenue,6n0,Port Austin,MI,48467
11475,11475,0,Pierson,C,Orcel,260,Rira Pkwy,7g8,Waxhaw,NC,28173
10134,12477,718363360,Mccurdy,F,Bevuin,193,Grandy,2f5,Carp Lake,MI,49718
1135,13767,178775087,Kener,D,Bronner,189,Walborn St,6f8,Islesboro,ME,4848
18508,18508,363242135,Wh,,Merrick,304,Tzongyang Lane,3k4,Alexandria,NE,68303
